StyleNumber,METAL,PRICE,ATTRIBUTE,TotalWeight,Collection,ImageURL
DWB-0005B,PLAT,18200,0,3.85,ETERNA,
DWB-0033P,14KT,,0,0.7,ETERNA,
DWB-0033P,18KT,,0,0.7,ETERNA,
DWB-0033P,PLAT,,0,0.7,ETERNA,
DWB-0052,14KT,7400,0,1.25,ETERNA,
DWB-0052,18KT,8400,0,1.25,ETERNA,
DWB-0052,PLAT,8900,0,1.25,ETERNA,
ENG-0008P,14KT,6000,CONTACT,0.7,CLASSICO,
ENG-0008P,18KT,7000,CONTACT,0.7,CLASSICO,
ENG-0008P,PLAT,6500,CONTACT,0.7,CLASSICO,
ENG-0008PW,14KT,5540,0,0.7,CLASSICO,
ENG-0008PW,18KT,6540,0,0.7,CLASSICO,
ENG-0008PW,PLAT,6040,0,0.7,CLASSICO,
ENG-0008RW,14KT,4840,0,0.4,CLASSICO,
ENG-0008RW,18KT,5840,0,0.4,CLASSICO,
ENG-0008RW,PLAT,5340,0,0.4,CLASSICO,
ENG-0010,14KT,5900,CONTACT,0.4,CLASSICO,
ENG-0010,18KT,6900,CONTACT,0.4,CLASSICO,
ENG-0010,PLAT,6400,CONTACT,0.4,CLASSICO,
ENG-0010DW,14KT,6780,0,0.6,CLASSICO,
ENG-0010DW,18KT,7780,0,0.6,CLASSICO,
ENG-0010DW,PLAT,7280,0,0.6,CLASSICO,
ENG-0010W,14KT,3860,0,0.35,CLASSICO,
ENG-0010W,18KT,4860,0,0.35,CLASSICO,
ENG-0010W,PLAT,4360,0,0.35,CLASSICO,
ENG-0014,14KT,4620,CONTACT,0.9,CLASSICO,
ENG-0014,18KT,5620,CONTACT,0.9,CLASSICO,
ENG-0014,PLAT,5120,CONTACT,0.9,CLASSICO,
ENG-0015,14KT,2860,CONTACT,,CLASSICO,
ENG-0015,18KT,3860,CONTACT,,CLASSICO,
ENG-0015,PLAT,3360,CONTACT,,CLASSICO,
ENG-0023,14KT,7180,CONTACT,0.4,CLASSICO,
ENG-0023,18KT,8180,CONTACT,0.4,CLASSICO,
ENG-0023,PLAT,7680,CONTACT,0.4,CLASSICO,
ENG-0031,14KT,4140,CONTACT,0.1,CLASSICO,
ENG-0031,18KT,5140,CONTACT,0.1,CLASSICO,
ENG-0031,PLAT,4640,CONTACT,0.1,CLASSICO,
ENG-0043,14KT,6420,CONTACT,0.4,CLASSICO,
ENG-0043,18KT,7420,CONTACT,0.4,CLASSICO,
ENG-0043,PLAT,6920,CONTACT,0.4,CLASSICO,
ENG-0048,14KT,4260,CONTACT,,CLASSICO,
ENG-0048,18KT,5260,CONTACT,,CLASSICO,
ENG-0048,PLAT,4760,CONTACT,,CLASSICO,
ENG-0056,14KT,8320,CONTACT,0.9,CLASSICO,
ENG-0056,18KT,9320,CONTACT,0.9,CLASSICO,
ENG-0056,PLAT,8820,CONTACT,0.9,CLASSICO,
ENG-0069P,14KT,5800,CONTACT,0.7,CLASSICO,
ENG-0069P,18KT,6800,CONTACT,0.7,CLASSICO,
ENG-0069P,PLAT,6300,CONTACT,0.7,CLASSICO,
ENG-0069PV,14KT,5800,CONTACT,0.7,CLASSICO,
ENG-0069PV,18KT,6800,CONTACT,0.7,CLASSICO,
ENG-0069PV,PLAT,6300,CONTACT,0.7,CLASSICO,
ENG-0069PW,14KT,5200,0,0.7,CLASSICO,
ENG-0069PW,18KT,6200,0,0.7,CLASSICO,
ENG-0069PW,PLAT,5700,0,0.7,CLASSICO,
ENG-0069R,14KT,5800,CONTACT,0.4,CLASSICO,
ENG-0069R,18KT,6800,CONTACT,0.4,CLASSICO,
ENG-0069R,PLAT,6300,CONTACT,0.4,CLASSICO,
ENG-0069RW,14KT,4320,0,0.4,CLASSICO,
ENG-0069RW,18KT,5320,0,0.4,CLASSICO,
ENG-0069RW,PLAT,4820,0,0.4,CLASSICO,
ENG-0085,14KT,5500,CONTACT,0.75,CLASSICO,
ENG-0085,18KT,6500,CONTACT,0.75,CLASSICO,
ENG-0085,PLAT,6000,CONTACT,0.75,CLASSICO,
ENG-0086W,14KT,3960,0,0.35,CLASSICO,
ENG-0086W,18KT,4960,0,0.35,CLASSICO,
ENG-0086W,PLAT,4460,0,0.35,CLASSICO,
ENG-0092BW,14KT,3400,0,0.35,CLASSICO,
ENG-0092BW,18KT,4400,0,0.35,CLASSICO,
ENG-0092BW,PLAT,3900,0,0.35,CLASSICO,
ENG-0092RW,14kt,6180,CONTACT,0.35,NA,
ENG-0092RW,18kt,7180,CONTACT,0.35,NA,
ENG-0092RW,plat,6680,CONTACT,0.35,NA,
ENG-0125R,14KT,6780,CONTACT,0.65,CLASSICO,
ENG-0125R,18KT,7780,CONTACT,0.65,CLASSICO,
ENG-0125R,PLAT,7280,CONTACT,0.65,CLASSICO,
ENG-0125RW,14KT,6600,0,0.75,CLASSICO,
ENG-0125RW,18KT,7600,0,0.75,CLASSICO,
ENG-0125RW,PLAT,7100,0,0.75,CLASSICO,
ENG-0136,14KT,4760,CONTACT,0.15,CLASSICO,
ENG-0136,18KT,5760,CONTACT,0.15,CLASSICO,
ENG-0136,PLAT,5260,CONTACT,0.15,CLASSICO,
ENG-0152,14KT,7280,CONTACT,0.7,CLASSICO,
ENG-0152,18KT,8280,CONTACT,0.7,CLASSICO,
ENG-0152,PLAT,7780,CONTACT,0.7,CLASSICO,
ENG-0152W,14KT,8460,0,0.9,CLASSICO,
ENG-0152W,18KT,9460,0,0.9,CLASSICO,
ENG-0152W,PLAT,8960,0,0.9,CLASSICO,
ENG-0169W,14KT,4220,0,0.5,CLASSICO,
ENG-0169W,18KT,5220,0,0.5,CLASSICO,
ENG-0169W,PLAT,4720,0,0.5,CLASSICO,
ENG-0174RW,14KT,4380,0,0.4,CLASSICO,
ENG-0174RW,18KT,5380,0,0.4,CLASSICO,
ENG-0174RW,PLAT,4880,0,0.4,CLASSICO,
ENG-0179,14KT,5420,CONTACT,0.55,CLASSICO,
ENG-0179,18KT,6420,CONTACT,0.55,CLASSICO,
ENG-0179,PLAT,5920,CONTACT,0.55,CLASSICO,
ENG-0179W,14KT,4720,0,0.5,CLASSICO,
ENG-0179W,18KT,5720,0,0.5,CLASSICO,
ENG-0179W,PLAT,5220,0,0.5,CLASSICO,
ENG-0180,14KT,6780,CONTACT,0.5,CLASSICO,
ENG-0180,18KT,7780,CONTACT,0.5,CLASSICO,
ENG-0180,PLAT,7280,CONTACT,0.5,CLASSICO,
ENG-0180W,14KT,5140,0,0.5,CLASSICO,
ENG-0180W,18KT,6140,0,0.5,CLASSICO,
ENG-0180W,PLAT,5640,0,0.5,CLASSICO,
ENG-0182,14KT,6600,CONTACT,0.65,CLASSICO,
ENG-0182,18KT,7600,CONTACT,0.65,CLASSICO,
ENG-0182,PLAT,7100,CONTACT,0.65,CLASSICO,
ENG-0183R,14KT,7480,CONTACT,0.7,CLASSICO,
ENG-0183R,18KT,8480,CONTACT,0.7,CLASSICO,
ENG-0183R,PLAT,7980,CONTACT,0.7,CLASSICO,
ENG-0183RW,14KT,7180,0,0.75,CLASSICO,
ENG-0183RW,18KT,8180,0,0.75,CLASSICO,
ENG-0183RW,PLAT,7680,0,0.75,CLASSICO,
ENG-0183XW,14KT,7620,0,0.9,CLASSICO,
ENG-0183XW,18KT,8620,0,0.9,CLASSICO,
ENG-0183XW,PLAT,8120,0,0.9,CLASSICO,
ENG-0191,14KT,3620,CONTACT,0.4,CLASSICO,
ENG-0191,18KT,4620,CONTACT,0.4,CLASSICO,
ENG-0191,PLAT,4120,CONTACT,0.4,CLASSICO,
ENG-0197,14KT,5640,CONTACT,0.5,CLASSICO,
ENG-0197,18KT,6640,CONTACT,0.5,CLASSICO,
ENG-0197,PLAT,6140,CONTACT,0.5,CLASSICO,
ENG-0205,14KT,7920,CONTACT,0.8,CLASSICO,
ENG-0205,18KT,8920,CONTACT,0.8,CLASSICO,
ENG-0205,PLAT,8420,CONTACT,0.8,CLASSICO,
ENG-0207P,14KT,5600,CONTACT,0.5,CLASSICO,
ENG-0207P,18KT,6600,CONTACT,0.5,CLASSICO,
ENG-0207P,PLAT,6100,CONTACT,0.5,CLASSICO,
ENG-0207PW,14KT,4620,0,0.55,CLASSICO,
ENG-0207PW,18KT,5620,0,0.55,CLASSICO,
ENG-0207PW,PLAT,5120,0,0.55,CLASSICO,
ENG-0207R,14KT,7180,CONTACT,0.6,CLASSICO,
ENG-0207R,18KT,8180,CONTACT,0.6,CLASSICO,
ENG-0207R,PLAT,7680,CONTACT,0.6,CLASSICO,
ENG-0207RW,14KT,5140,0,0.55,CLASSICO,
ENG-0207RW,18KT,6140,0,0.55,CLASSICO,
ENG-0207RW,PLAT,5640,0,0.55,CLASSICO,
ENG-0211,14KT,6120,CONTACT,0.45,CLASSICO,
ENG-0211,18KT,7120,CONTACT,0.45,CLASSICO,
ENG-0211,PLAT,6620,CONTACT,0.45,CLASSICO,
ENG-0211W,14KT,3920,0,0.4,CLASSICO,
ENG-0211W,18KT,4920,0,0.4,CLASSICO,
ENG-0211W,PLAT,4420,0,0.4,CLASSICO,
ENG-0212W,14KT,3400,0,0.3,CLASSICO,
ENG-0212W,18KT,4400,0,0.3,CLASSICO,
ENG-0212W,PLAT,3900,0,0.3,CLASSICO,
ENG-0228PW,14KT,5300,0,0.65,CLASSICO,
ENG-0228PW,18KT,6300,0,0.65,CLASSICO,
ENG-0228PW,PLAT,5800,0,0.65,CLASSICO,
ENG-0232,14KT,4660,CONTACT,0.4,CLASSICO,
ENG-0232,18KT,5660,CONTACT,0.4,CLASSICO,
ENG-0232,PLAT,5160,CONTACT,0.4,CLASSICO,
ENG-0232W,14KT,3340,0,0.25,CLASSICO,
ENG-0232W,18KT,4340,0,0.25,CLASSICO,
ENG-0232W,PLAT,3840,0,0.25,CLASSICO,
ENG-0235,14KT,4420,CONTACT,0.4,CLASSICO,
ENG-0235,18KT,5420,CONTACT,0.4,CLASSICO,
ENG-0235,PLAT,4920,CONTACT,0.4,CLASSICO,
ENG-0235W,14KT,2980,0,0.45,CLASSICO,
ENG-0235W,18KT,3980,0,0.45,CLASSICO,
ENG-0235W,PLAT,3480,0,0.45,CLASSICO,
ENG-0238W,14KT,3440,0,0.25,CLASSICO,
ENG-0238W,18KT,4440,0,0.25,CLASSICO,
ENG-0238W,PLAT,3940,0,0.25,CLASSICO,
ENG-0239,14KT,2420,CONTACT,,CLASSICO,
ENG-0239,18KT,3420,CONTACT,,CLASSICO,
ENG-0239,PLAT,2920,CONTACT,,CLASSICO,
ENG-0244,14KT,7280,CONTACT,0.7,CLASSICO,
ENG-0244,18KT,8280,CONTACT,0.7,CLASSICO,
ENG-0244,PLAT,7780,CONTACT,0.7,CLASSICO,
ENG-0245,14KT,6700,CONTACT,0.65,CLASSICO,
ENG-0245,18KT,7700,CONTACT,0.65,CLASSICO,
ENG-0245,PLAT,7200,CONTACT,0.65,CLASSICO,
ENG-0245P,14KT,6980,CONTACT,0.7,CLASSICO,
ENG-0245P,18KT,7980,CONTACT,0.7,CLASSICO,
ENG-0245P,PLAT,7480,CONTACT,0.7,CLASSICO,
ENG-0245PW,14KT,7800,0,0.95,CLASSICO,
ENG-0245PW,18KT,8800,0,0.95,CLASSICO,
ENG-0245PW,PLAT,8300,0,0.95,CLASSICO,
ENG-0245W,14KT,6520,0,0.8,CLASSICO,
ENG-0245W,18KT,7520,0,0.8,CLASSICO,
ENG-0245W,PLAT,7020,0,0.8,CLASSICO,
ENG-0246,14KT,3800,CONTACT,0.15,CLASSICO,
ENG-0246,18KT,4800,CONTACT,0.15,CLASSICO,
ENG-0246,PLAT,4300,CONTACT,0.15,CLASSICO,
ENG-0246D-PD,14KT,5420,CONTACT,1.1,CLASSICO,
ENG-0246D-PD,18KT,6420,CONTACT,1.1,CLASSICO,
ENG-0246D-PD,PLAT,5920,CONTACT,1.1,CLASSICO,
ENG-0246DW,14KT,4260,0,0.35,COUTURE,
ENG-0246DW,18KT,5260,0,0.35,COUTURE,
ENG-0246DW,PLAT,4760,0,0.35,COUTURE,
ENG-0250,14KT,3440,CONTACT,0.25,CLASSICO,
ENG-0250,18KT,4440,CONTACT,0.25,CLASSICO,
ENG-0250,PLAT,3940,CONTACT,0.25,CLASSICO,
ENG-0257,14KT,3100,CONTACT,0.15,CLASSICO,
ENG-0257,18KT,4100,CONTACT,0.15,CLASSICO,
ENG-0257,PLAT,3600,CONTACT,0.15,CLASSICO,
ENG-0258,14KT,4260,CONTACT,0.3,CLASSICO,
ENG-0258,18KT,5260,CONTACT,0.3,CLASSICO,
ENG-0258,PLAT,4760,CONTACT,0.3,CLASSICO,
ENG-0259,14KT,2740,CONTACT,,CLASSICO,
ENG-0259,18KT,3740,CONTACT,,CLASSICO,
ENG-0259,PLAT,3240,CONTACT,,CLASSICO,
ENG-0260,14KT,4720,CONTACT,0.45,CLASSICO,
ENG-0260,18KT,5720,CONTACT,0.45,CLASSICO,
ENG-0260,PLAT,5220,CONTACT,0.45,CLASSICO,
ENG-0260W,14KT,5140,0,0.5,CLASSICO,
ENG-0260W,18KT,6140,0,0.5,CLASSICO,
ENG-0260W,PLAT,5640,0,0.5,CLASSICO,
ENG-0261W,14kt,4480,0,0.5,NA,
ENG-0261W,18kt,5480,0,0.5,NA,
ENG-0261W,plat,4980,0,0.5,NA,
ENG-0262,14KT,6820,CONTACT,0.7,CLASSICO,
ENG-0262,18KT,7820,CONTACT,0.7,CLASSICO,
ENG-0262,PLAT,7320,CONTACT,0.7,CLASSICO,
ENG-0262W,14KT,5940,0,0.75,CLASSICO,
ENG-0262W,18KT,6940,0,0.75,CLASSICO,
ENG-0262W,PLAT,6440,0,0.75,CLASSICO,
ENG-0262WR,14KT,5940,0,0.65,CLASSICO,
ENG-0262WR,18KT,6940,0,0.65,CLASSICO,
ENG-0262WR,PLAT,6440,0,0.65,CLASSICO,
ENG-0262WY,14KT,5940,0,0.75,CLASSICO,
ENG-0262WY,18KT,6940,0,0.75,CLASSICO,
ENG-0262WY,PLAT,6440,0,0.75,CLASSICO,
ENG-0263W,14KT,6920,0,0.75,CLASSICO,
ENG-0263W,18KT,7920,0,0.75,CLASSICO,
ENG-0263W,PLAT,7420,0,0.75,CLASSICO,
ENG-0265,14KT,5900,CONTACT,0.5,CLASSICO,
ENG-0265,18KT,6900,CONTACT,0.5,CLASSICO,
ENG-0265,PLAT,6400,CONTACT,0.5,CLASSICO,
ENG-0266,14KT,6060,CONTACT,0.5,CLASSICO,
ENG-0266,18KT,7060,CONTACT,0.5,CLASSICO,
ENG-0266,PLAT,6560,CONTACT,0.5,CLASSICO,
ENG-0276,14KT,11120,CONTACT,1.9,CLASSICO,
ENG-0276,18KT,12120,CONTACT,1.9,CLASSICO,
ENG-0276,PLAT,11620,CONTACT,1.9,CLASSICO,
ENG-0276W,14KT,11760,0,1.9,CLASSICO,
ENG-0276W,18KT,12760,0,1.9,CLASSICO,
ENG-0276W,PLAT,12260,0,1.9,CLASSICO,
ENG-0281,14KT,6640,CONTACT,0.6,CLASSICO,
ENG-0281,18KT,7640,CONTACT,0.6,CLASSICO,
ENG-0281,PLAT,7140,CONTACT,0.6,CLASSICO,
ENG-0282,14KT,7580,CONTACT,0.85,CLASSICO,
ENG-0282,18KT,8580,CONTACT,0.85,CLASSICO,
ENG-0282,PLAT,8080,CONTACT,0.85,CLASSICO,
ENG-0282W,14kt,5180,0,0.65,NA,
ENG-0282W,18kt,6180,0,0.65,NA,
ENG-0282W,plat,5680,0,0.65,NA,
ENG-0283,14KT,7480,CONTACT,0.65,CLASSICO,
ENG-0283,18KT,8480,CONTACT,0.65,CLASSICO,
ENG-0283,PLAT,7980,CONTACT,0.65,CLASSICO,
ENG-0283W,14KT,8400,0,0.95,CLASSICO,
ENG-0283W,18KT,9400,0,0.95,CLASSICO,
ENG-0283W,PLAT,8900,0,0.95,CLASSICO,
ENG-0287W,14KT,5800,0,0.8,CLASSICO,
ENG-0287W,18KT,6800,0,0.8,CLASSICO,
ENG-0287W,PLAT,6300,0,0.8,CLASSICO,
ENG-0288,14KT,7280,CONTACT,0.75,CLASSICO,
ENG-0288,18KT,8280,CONTACT,0.75,CLASSICO,
ENG-0288,PLAT,7780,CONTACT,0.75,CLASSICO,
ENG-0288W,14KT,5840,CONTACT,0.65,CLASSICO,
ENG-0288W,18KT,6840,CONTACT,0.65,CLASSICO,
ENG-0288W,PLAT,6340,CONTACT,0.65,CLASSICO,
ENG-0290,14KT,6520,CONTACT,0.6,CLASSICO,
ENG-0290,18KT,7520,CONTACT,0.6,CLASSICO,
ENG-0290,PLAT,7020,CONTACT,0.6,CLASSICO,
ENG-0292,14KT,8460,CONTACT,0.9,CLASSICO,
ENG-0292,18KT,9460,CONTACT,0.9,CLASSICO,
ENG-0292,PLAT,8960,CONTACT,0.9,CLASSICO,
ENG-0294PW,14KT,6300,0,0.75,CLASSICO,
ENG-0294PW,18KT,7300,0,0.75,CLASSICO,
ENG-0294PW,PLAT,6800,0,0.75,CLASSICO,
ENG-0297,14KT,3680,CONTACT,0.15,CLASSICO,
ENG-0297,18KT,4680,CONTACT,0.15,CLASSICO,
ENG-0297,PLAT,4180,CONTACT,0.15,CLASSICO,
ENG-0304,14KT,6480,CONTACT,0.65,CLASSICO,
ENG-0304,18KT,7480,CONTACT,0.65,CLASSICO,
ENG-0304,PLAT,6980,CONTACT,0.65,CLASSICO,
ENG-0304W,14KT,6520,0,0.7,NA,
ENG-0304W,18KT,7520,0,0.7,NA,
ENG-0304W,PLAT,7020,0,0.7,NA,
ENG-0306,14KT,7220,CONTACT,0.8,CLASSICO,
ENG-0306,18KT,8220,CONTACT,0.8,CLASSICO,
ENG-0306,PLAT,7720,CONTACT,0.8,CLASSICO,
ENG-0314,14KT,8200,CONTACT,1,CLASSICO,
ENG-0314,18KT,9200,CONTACT,1,CLASSICO,
ENG-0314,PLAT,8700,CONTACT,1,CLASSICO,
ENG-0317,14KT,4220,CONTACT,0.75,CLASSICO,
ENG-0317,18KT,5220,CONTACT,0.75,CLASSICO,
ENG-0317,PLAT,4720,CONTACT,0.75,CLASSICO,
ENG-0323,14KT,4260,CONTACT,0.4,CLASSICO,
ENG-0323,18KT,5260,CONTACT,0.4,CLASSICO,
ENG-0323,PLAT,4760,CONTACT,0.4,CLASSICO,
ENG-0348,14KT,5940,CONTACT,0.6,CLASSICO,
ENG-0348,18KT,6940,CONTACT,0.6,CLASSICO,
ENG-0348,PLAT,6440,CONTACT,0.6,CLASSICO,
ENG-0349,14KT,6360,CONTACT,0.75,CLASSICO,
ENG-0349,18KT,7360,CONTACT,0.75,CLASSICO,
ENG-0349,PLAT,6860,CONTACT,0.75,CLASSICO,
ENG-0349W,14KT,6520,0,1,CLASSICO,
ENG-0349W,18KT,7520,0,1,CLASSICO,
ENG-0349W,PLAT,7020,0,1,CLASSICO,
ENG-0350W,14KT,6240,0,0.9,CLASSICO,
ENG-0350W,18KT,7240,0,0.9,CLASSICO,
ENG-0350W,PLAT,6740,0,0.9,CLASSICO,
ENG-0351W,14KT,8060,0,1.5,CLASSICO,
ENG-0351W,18KT,9060,0,1.5,CLASSICO,
ENG-0351W,PLAT,8560,0,1.5,CLASSICO,
ENG-0352,14KT,4420,CONTACT,0.5,COUTURE,
ENG-0352,18KT,5420,CONTACT,0.5,COUTURE,
ENG-0352,PLAT,4920,CONTACT,0.5,COUTURE,
ENG-0352W,14KT,3860,0,0.45,COUTURE,
ENG-0352W,18KT,4860,0,0.45,COUTURE,
ENG-0352W,PLAT,4360,0,0.45,COUTURE,
ENG-0353,14KT,6640,CONTACT,0.85,COUTURE,
ENG-0353,18KT,7640,CONTACT,0.85,COUTURE,
ENG-0353,PLAT,7140,CONTACT,0.85,COUTURE,
ENG-0354,14KT,6420,CONTACT,0.55,COUTURE,
ENG-0354,18KT,7420,CONTACT,0.55,COUTURE,
ENG-0354,PLAT,6920,CONTACT,0.55,COUTURE,
ENG-0355,14KT,5540,CONTACT,0.6,COUTURE,
ENG-0355,18KT,6540,CONTACT,0.6,COUTURE,
ENG-0355,PLAT,6040,CONTACT,0.6,COUTURE,
ENG-0355W,14KT,2740,0,0.2,COUTURE,
ENG-0355W,18KT,3740,0,0.2,COUTURE,
ENG-0355W,PLAT,3240,0,0.2,COUTURE,
ENG-0356,14KT,3960,CONTACT,0.45,COUTURE,
ENG-0356,18KT,4960,CONTACT,0.45,COUTURE,
ENG-0356,PLAT,4460,CONTACT,0.45,COUTURE,
ENG-0356S,14KT,3620,CONTACT,0.25,COUTURE,
ENG-0356S,18KT,4620,CONTACT,0.25,COUTURE,
ENG-0356S,PLAT,4120,CONTACT,0.25,COUTURE,
ENG-0356W,14KT,3440,0,0.35,COUTURE,
ENG-0356W,18KT,4440,0,0.35,COUTURE,
ENG-0356W,PLAT,3940,0,0.35,COUTURE,
ENG-0359,14KT,3960,CONTACT,0.4,COUTURE,
ENG-0359,18KT,4960,CONTACT,0.4,COUTURE,
ENG-0359,PLAT,4460,CONTACT,0.4,COUTURE,
ENG-0359W,14KT,3560,0,0.4,COUTURE,
ENG-0359W,18KT,4560,0,0.4,COUTURE,
ENG-0359W,PLAT,4060,0,0.4,COUTURE,
ENG-0362,14KT,5020,CONTACT,0.65,COUTURE,
ENG-0362,18KT,6020,CONTACT,0.65,COUTURE,
ENG-0362,PLAT,5520,CONTACT,0.65,COUTURE,
ENG-0362W,14KT,4840,0,0.65,COUTURE,
ENG-0362W,18KT,5840,0,0.65,COUTURE,
ENG-0362W,PLAT,5340,0,0.65,COUTURE,
ENG-0363,14KT,3800,CONTACT,0.35,COUTURE,
ENG-0363,18KT,4800,CONTACT,0.35,COUTURE,
ENG-0363,PLAT,4300,CONTACT,0.35,COUTURE,
ENG-0364W,14KT,5600,0,0.85,COUTURE,
ENG-0364W,18KT,6600,0,0.85,COUTURE,
ENG-0364W,PLAT,6100,0,0.85,COUTURE,
ENG-0368,14KT,6060,CONTACT,0.8,COUTURE,
ENG-0368,18KT,7060,CONTACT,0.8,COUTURE,
ENG-0368,PLAT,6560,CONTACT,0.8,COUTURE,
ENG-0368W,14KT,5420,0,0.75,COUTURE,
ENG-0368W,18KT,6420,0,0.75,COUTURE,
ENG-0368W,PLAT,5920,0,0.75,COUTURE,
ENG-0370,14KT,3500,CONTACT,0.2,COUTURE,
ENG-0370,18KT,4500,CONTACT,0.2,COUTURE,
ENG-0370,PLAT,4000,CONTACT,0.2,COUTURE,
ENG-0371,14KT,3860,CONTACT,0.3,COUTURE,
ENG-0371,18KT,4860,CONTACT,0.3,COUTURE,
ENG-0371,PLAT,4360,CONTACT,0.3,COUTURE,
ENG-0371W,14KT,2700,0,0.15,COUTURE,
ENG-0371W,18KT,3700,0,0.15,COUTURE,
ENG-0371W,PLAT,3200,0,0.15,COUTURE,
ENG-0372,14KT,5500,CONTACT,0.7,COUTURE,
ENG-0372,18KT,6500,CONTACT,0.7,COUTURE,
ENG-0372,PLAT,6000,CONTACT,0.7,COUTURE,
ENG-0372W,14KT,5020,0,0.7,COUTURE,
ENG-0372W,18KT,6020,0,0.7,COUTURE,
ENG-0372W,PLAT,5520,0,0.7,COUTURE,
ENG-0374,14KT,4780,CONTACT,0.4,COUTURE,
ENG-0374,18KT,5780,CONTACT,0.4,COUTURE,
ENG-0374,PLAT,5280,CONTACT,0.4,COUTURE,
ENG-0374W,14KT,3740,0,0.35,COUTURE,
ENG-0374W,18KT,4740,0,0.35,COUTURE,
ENG-0374W,PLAT,4240,0,0.35,COUTURE,
ENG-0375,14KT,4780,CONTACT,0.4,COUTURE,
ENG-0375,18KT,5780,CONTACT,0.4,COUTURE,
ENG-0375,PLAT,5280,CONTACT,0.4,COUTURE,
ENG-0375W,14KT,3500,0,0.35,COUTURE,
ENG-0375W,18KT,4500,0,0.35,COUTURE,
ENG-0375W,PLAT,4000,0,0.35,COUTURE,
ENG-0376,14KT,5020,CONTACT,0.4,COUTURE,
ENG-0376,18KT,6020,CONTACT,0.4,COUTURE,
ENG-0376,PLAT,5520,CONTACT,0.4,COUTURE,
ENG-0377,14KT,4020,CONTACT,0.3,COUTURE,
ENG-0377,18KT,5020,CONTACT,0.3,COUTURE,
ENG-0377,PLAT,4520,CONTACT,0.3,COUTURE,
ENG-0378,14KT,4100,CONTACT,0.35,COUTURE,
ENG-0378,18KT,5100,CONTACT,0.35,COUTURE,
ENG-0378,PLAT,4600,CONTACT,0.35,COUTURE,
ENG-0378M,14KT,4720,CONTACT,0.45,COUTURE,
ENG-0378M,18KT,5720,CONTACT,0.45,COUTURE,
ENG-0378M,PLAT,5220,CONTACT,0.45,COUTURE,
ENG-0379,14KT,5200,CONTACT,0.45,COUTURE,
ENG-0379,18KT,6200,CONTACT,0.45,COUTURE,
ENG-0379,PLAT,5700,CONTACT,0.45,COUTURE,
ENG-0381,14KT,4840,CONTACT,0.3,COUTURE,
ENG-0381,18KT,5840,CONTACT,0.3,COUTURE,
ENG-0381,PLAT,5340,CONTACT,0.3,COUTURE,
ENG-0381CU,14KT,4840,CONTACT,0.4,COUTURE,
ENG-0381CU,18KT,5840,CONTACT,0.4,COUTURE,
ENG-0381CU,PLAT,5340,CONTACT,0.4,COUTURE,
ENG-0381P,14KT,4840,CONTACT,0.35,COUTURE,
ENG-0381P,18KT,5840,CONTACT,0.35,COUTURE,
ENG-0381P,PLAT,5340,CONTACT,0.35,COUTURE,
ENG-0381W,14KT,2280,0,0.1,COUTURE,
ENG-0381W,18KT,3280,0,0.1,COUTURE,
ENG-0381W,PLAT,2780,0,0.1,COUTURE,
ENG-0382P,14KT,4140,CONTACT,0.35,COUTURE,
ENG-0382P,18KT,5140,CONTACT,0.35,COUTURE,
ENG-0382P,PLAT,4640,CONTACT,0.35,COUTURE,
ENG-0382R,14KT,4140,CONTACT,0.3,COUTURE,
ENG-0382R,18KT,5140,CONTACT,0.3,COUTURE,
ENG-0382R,PLAT,4640,CONTACT,0.3,COUTURE,
ENG-0382W,14KT,4140,0,0.55,COUTURE,
ENG-0382W,18KT,5140,0,0.55,COUTURE,
ENG-0382W,PLAT,4640,0,0.55,COUTURE,
ENG-0383,14KT,4420,CONTACT,0.3,COUTURE,
ENG-0383,18KT,5420,CONTACT,0.3,COUTURE,
ENG-0383,PLAT,4920,CONTACT,0.3,COUTURE,
ENG-0384,14KT,4960,CONTACT,0.5,COUTURE,
ENG-0384,18KT,5960,CONTACT,0.5,COUTURE,
ENG-0384,PLAT,5460,CONTACT,0.5,COUTURE,
ENG-0385L,14KT,5300,CONTACT,0.5,COUTURE,
ENG-0385L,18KT,6300,CONTACT,0.5,COUTURE,
ENG-0385L,PLAT,5800,CONTACT,0.5,COUTURE,
ENG-0385LW,14KT,4920,0,0.6,COUTURE,
ENG-0385LW,18KT,5920,0,0.6,COUTURE,
ENG-0385LW,PLAT,5420,0,0.6,COUTURE,
ENG-0385M,14KT,4420,CONTACT,0.35,COUTURE,
ENG-0385M,18KT,5420,CONTACT,0.35,COUTURE,
ENG-0385M,PLAT,4920,CONTACT,0.35,COUTURE,
ENG-0385MW,14KT,3560,0,0.3,COUTURE,
ENG-0385MW,18KT,4560,0,0.3,COUTURE,
ENG-0385MW,PLAT,4060,0,0.3,COUTURE,
ENG-0385S,14KT,4100,CONTACT,0.35,COUTURE,
ENG-0385S,18KT,5100,CONTACT,0.35,COUTURE,
ENG-0385S,PLAT,4600,CONTACT,0.35,COUTURE,
ENG-0385SW,14KT,4100,0,0.35,COUTURE,
ENG-0385SW,18KT,5100,0,0.35,COUTURE,
ENG-0385SW,PLAT,4600,0,0.35,COUTURE,
ENG-0386,14KT,3800,CONTACT,0.35,COUTURE,
ENG-0386,18KT,4800,CONTACT,0.35,COUTURE,
ENG-0386,PLAT,4300,CONTACT,0.35,COUTURE,
ENG-0388,14KT,3240,CONTACT,0.1,COUTURE,
